source,target,weight,text_unit_ids
A VITRIOLIC,SUBTIL VOLATILE NITRE,1.567069156321036e-05,[1]
A VITRIOLIC,SUDDEN GROWTH,1.567069156321036e-05,[1]
A VITRIOLIC,SUFFICIENT PROOFS,1.567069156321036e-05,[1]
A VITRIOLIC,SUFFICIENT QUANTITY,5.67408165642287e-06,[1]
A VITRIOLIC,SULPHUR ETC,1.567069156321036e-05,[1]
A VITRIOLIC,SULPHUR PREDOMINATES,1.567069156321036e-05,[1]
A VITRIOLIC,SULPHUR VAPOURS,1.567069156321036e-05,[1]
A VITRIOLIC,SULPHUREOUS SUBSTANCES,1.567069156321036e-05,[1]
A VITRIOLIC,SULPHUROUS MACARSITES ARSENICAL,1.567069156321036e-05,[1]
A VITRIOLIC,SUMMER DAYS,1.567069156321036e-05,[1]
A VITRIOLIC,SUN,9.36353293817094e-06,[1]
A VITRIOLIC,SUN FULM,1.567069156321036e-05,[1]
A VITRIOLIC,SUN FULMINANS,1.567069156321036e-05,[1]
A VITRIOLIC,SUN QUICKLIME,1.567069156321036e-05,[1]
A VITRIOLIC,SYRUP,1.567069156321036e-05,[1]
A VITRIOLIC,TARTAR,1.567069156321036e-05,[1]
A VITRIOLIC,TARTARI,1.567069156321036e-05,[1]
A VITRIOLIC,TENDER VIRGIN EARTH,1.567069156321036e-05,[1]
A VITRIOLIC,TERRA SIGILLATA,1.567069156321036e-05,[1]
A VITRIOLIC,THEREIN CAUSES FERTILITY,1.567069156321036e-05,[1]
A VITRIOLIC,THICK WATER,1.567069156321036e-05,[1]
A VITRIOLIC,THICKISH WATER,1.567069156321036e-05,[1]
A VITRIOLIC,THINGS VIZ,1.567069156321036e-05,[1]
A VITRIOLIC,THUNDER-RAIN WATER,1.567069156321036e-05,[1]
A VITRIOLIC,TIDES,1.567069156321036e-05,[1]
A VITRIOLIC,TIME PERCEIVE,1.567069156321036e-05,[1]
A VITRIOLIC,TREASURES,1.567069156321036e-05,[1]
A VITRIOLIC,TREE,9.36353293817094e-06,[1]
A VITRIOLIC,TREES,9.36353293817094e-06,[1]
A VITRIOLIC,TRUE REASON,1.567069156321036e-05,[1]
A VITRIOLIC,UNIVERSAL,5.67408165642287e-06,[1]
A VITRIOLIC,UNIVERSAL AGENT,5.67408165642287e-06,[1]
A VITRIOLIC,UNIVERSAL AGENTS,1.567069156321036e-05,[1]
A VITRIOLIC,UNIVERSAL CORPORIFIED SPERM,1.567069156321036e-05,[1]
A VITRIOLIC,UNIVERSAL GUR,9.36353293817094e-06,[1]
A VITRIOLIC,UNIVERSAL NATURE,9.36353293817094e-06,[1]
A VITRIOLIC,UNIVERSAL PATIENT PRIMORDIAL,1.567069156321036e-05,[1]
A VITRIOLIC,UNIVERSAL SEED,9.36353293817094e-06,[1]
A VITRIOLIC,UNIVERSAL SEED GENERATE,1.567069156321036e-05,[1]
A VITRIOLIC,UNIVERSAL SPERM,5.67408165642287e-06,[1]
A VITRIOLIC,UNPREPARED SEEDS,1.567069156321036e-05,[1]
A VITRIOLIC,UPPER PART,1.567069156321036e-05,[1]
A VITRIOLIC,VALLEYS,1.567069156321036e-05,[1]
A VITRIOLIC,VAPOUR,5.67408165642287e-06,[1]
A VITRIOLIC,VAPOURS,5.67408165642287e-06,[1]
A VITRIOLIC,VARIOUS BEAUTIFUL COLOURS,1.567069156321036e-05,[1]
A VITRIOLIC,VEGETABLE DEPARTMENT STANDS,1.567069156321036e-05,[1]
A VITRIOLIC,VEGETABLE DEPARTMENTS,1.567069156321036e-05,[1]
A VITRIOLIC,VEGETABLES,5.67408165642287e-06,[1]
A VITRIOLIC,VEHEMENT CONCUSSIONS,1.567069156321036e-05,[1]
A VITRIOLIC,VENUS,9.36353293817094e-06,[1]
A VITRIOLIC,VESSEL,9.36353293817094e-06,[1]
A VITRIOLIC,VESSELS,9.36353293817094e-06,[1]
A VITRIOLIC,VIA SICCA,1.567069156321036e-05,[1]
A VITRIOLIC,VINE,1.567069156321036e-05,[1]
A VITRIOLIC,VINEGAR SPIRIT,1.567069156321036e-05,[1]
A VITRIOLIC,VIOLENT REACTION,1.567069156321036e-05,[1]
A VITRIOLIC,VISIBLE CRYSTALLINE,1.567069156321036e-05,[1]
A VITRIOLIC,VOLATILE,5.67408165642287e-06,[1]
A VITRIOLIC,VOLATILE ALCALI,1.567069156321036e-05,[1]
A VITRIOLIC,VOLATILE ALCALINE EARTH,1.567069156321036e-05,[1]
A VITRIOLIC,VOLATILE ALCALINE SPIRITS,1.567069156321036e-05,[1]
A VITRIOLIC,VOLATILE ALCALINE SULPHUREOUS NITRE,1.567069156321036e-05,[1]
A VITRIOLIC,VOLATILE EARTH,9.36353293817094e-06,[1]
A VITRIOLIC,VOLATILE INCORPOREAL NITRE,9.36353293817094e-06,[1]
A VITRIOLIC,VOLATILE METEORS,1.567069156321036e-05,[1]
A VITRIOLIC,VOLATILE NITRE,9.36353293817094e-06,[1]
A VITRIOLIC,VOLATILE PART,1.567069156321036e-05,[1]
A VITRIOLIC,VOLATILE SALT,1.567069156321036e-05,[1]
A VITRIOLIC,VOLATILE SULPHUREOUS ALCALI,1.567069156321036e-05,[1]
A VITRIOLIC,VOLATILE SULPHUREOUS EARTH,1.567069156321036e-05,[1]
A VITRIOLIC,VOLATILE SULPHUREOUS EARTH EXPLODES,1.567069156321036e-05,[1]
A VITRIOLIC,VOLATILE VINEGAR,1.567069156321036e-05,[1]
A VITRIOLIC,VOLATILE WATER,9.36353293817094e-06,[1]
A VITRIOLIC,VULGAR NITRE,1.567069156321036e-05,[1]
A VITRIOLIC,WARM GARRET,9.36353293817094e-06,[1]
A VITRIOLIC,WARM PLACE,1.567069156321036e-05,[1]
A VITRIOLIC,WARM ROOM,1.567069156321036e-05,[1]
A VITRIOLIC,WATER DISSOLVES,5.67408165642287e-06,[1]
A VITRIOLIC,WATER FULMUNATES,1.567069156321036e-05,[1]
A VITRIOLIC,WATER GENERATES,1.567069156321036e-05,[1]
A VITRIOLIC,WATER SOAK,1.567069156321036e-05,[1]
A VITRIOLIC,WHATSOEVER,1.567069156321036e-05,[1]
A VITRIOLIC,WHOLE QUANTITY,9.36353293817094e-06,[1]
A VITRIOLIC,WHOLE SUMMER,1.567069156321036e-05,[1]
A VITRIOLIC,WIND FURNACE,1.567069156321036e-05,[1]
A VITRIOLIC,WINTER,9.36353293817094e-06,[1]
A VITRIOLIC,WOLFRAM,9.36353293817094e-06,[1]
A VITRIOLIC,WONDERFUL FERTILITY,1.567069156321036e-05,[1]
A VITRIOLIC,WOOL SLIMY,1.567069156321036e-05,[1]
ABOVE SPIRIT,ACID,9.36353293817094e-06,[2]
