source,target,weight,text_unit_ids
ABBOT TRITHEMIUS,THEROF SLEITH,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,THIRSTY EARTH,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,THOW SHALT LORDSHIP ABOUE,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,THRICE-FAMOUS,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,THU LORDSCHYPPIST VPPEWARD,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,THYNNE THYNG DOTH,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,THYNNE THYNGE,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,TRANSLATION,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,TRIPLEX,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,TRISTMEGISTUS,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,TRITHEMIUS,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,TROUTH,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,TRUTH,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,UNIVERSITY PRESS,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,USUAL EXPLANATION,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,VEGETABLE KINGDOM,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,VERTUE OUER-COMETH,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,WASHINGTON,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,WATKINS,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,WAYNE,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,WERKER,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,WHOLE COSMOS,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,WHOLE WORLD,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,WHOM COMETH,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,WILLIAM,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,WISDOM,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,WISDOM CORRESPOND,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,WOLLE FLE,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,WONDERFUL WAY,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,WORCHER FORSOTH,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,WORLD RYNNETH,2.5168787370866864e-05,[1]
ABJECT FATE,ABOVE -THE WORK,2.5168787370866864e-05,[0]
ABJECT FATE,ADMIRABLE ADAPTAIONS WHEREOF,2.5168787370866864e-05,[0]
ABJECT FATE,ADMIRABLE EFFECTS,2.5168787370866864e-05,[0]
ABJECT FATE,ADMIRABLE WORKS,2.5168787370866864e-05,[0]
ABJECT FATE,AIR COMPELS,2.5168787370866864e-05,[0]
ABJECT FATE,AIR- STABILITY,2.5168787370866864e-05,[0]
ABJECT FATE,AL-HAKIM FI,2.5168787370866864e-05,[0]
ABJECT FATE,AL-KHALIQA WA,2.5168787370866864e-05,[0]
ABJECT FATE,AL-USS AL-THANI,2.5168787370866864e-05,[0]
ABJECT FATE,ALAUR,2.5168787370866864e-05,[0]
ABJECT FATE,ALBERTUS MAGNUS,2.5168787370866864e-05,[0]
ABJECT FATE,ALCHEMICAL ELIXIR,2.5168787370866864e-05,[0]
ABJECT FATE,ALCHEMICAL RETORT,2.5168787370866864e-05,[0]
ABJECT FATE,AMPLE MEANS,2.5168787370866864e-05,[0]
ABJECT FATE,ANON,2.5168787370866864e-05,[0]
ABJECT FATE,ANONYMOUS,2.5168787370866864e-05,[0]
ABJECT FATE,APOLLONIUS,2.5168787370866864e-05,[0]
ABJECT FATE,ARABIC VERSION,2.5168787370866864e-05,[0]
ABJECT FATE,ART,2.5168787370866864e-05,[0]
ABJECT FATE,ART EXCEEDS,2.5168787370866864e-05,[0]
ABJECT FATE,ARTIFICIAL GENERATION,2.5168787370866864e-05,[0]
ABJECT FATE,AURELIUM OCCULTAE PHILOSOPHORUM,2.5168787370866864e-05,[0]
ABJECT FATE,AZOTH,1.2397558395502566e-05,[0]
ABJECT FATE,BACSTROM,2.5168787370866864e-05,[0]
ABJECT FATE,BALINAS,2.5168787370866864e-05,[0]
ABJECT FATE,BLACK MATTER,2.5168787370866864e-05,[0]
ABJECT FATE,BLACK PITCHY MATTER,2.5168787370866864e-05,[0]
ABJECT FATE,BLAVATSKY,1.2397558395502566e-05,[0]
ABJECT FATE,BRAN,2.5168787370866864e-05,[0]
ABJECT FATE,BURCKHARDT,1.2397558395502566e-05,[0]
ABJECT FATE,CALIPHATE,2.5168787370866864e-05,[0]
ABJECT FATE,CAUSE,2.5168787370866864e-05,[0]
ABJECT FATE,CAUSES,2.5168787370866864e-05,[0]
ABJECT FATE,CENTRUY RECENSION,2.5168787370866864e-05,[0]
ABJECT FATE,CHALDEAN,2.5168787370866864e-05,[0]
ABJECT FATE,CHINA,1.2397558395502566e-05,[0]
ABJECT FATE,CHIRAM ONE,2.5168787370866864e-05,[0]
ABJECT FATE,CHIRAM TELAT MECHASOT,2.5168787370866864e-05,[0]
ABJECT FATE,CHYMIC,2.5168787370866864e-05,[0]
ABJECT FATE,CLVIII,2.5168787370866864e-05,[0]
ABJECT FATE,COMMENT,2.5168787370866864e-05,[0]
ABJECT FATE,COMMENTARIES,2.5168787370866864e-05,[0]
ABJECT FATE,COMMON MERCURY,2.5168787370866864e-05,[0]
ABJECT FATE,COMPLETE,2.5168787370866864e-05,[0]
ABJECT FATE,COMPLETE PUTRIFACTION,2.5168787370866864e-05,[0]
ABJECT FATE,CONTINUAL CIRCULATION,2.5168787370866864e-05,[0]
ABJECT FATE,CORRESPONDING PLANES,2.5168787370866864e-05,[0]
ABJECT FATE,CREATION,2.5168787370866864e-05,[0]
ABJECT FATE,DARKNESS,2.5168787370866864e-05,[0]
ABJECT FATE,DARKNESS FLEE,2.5168787370866864e-05,[0]
ABJECT FATE,DAVIS,1.2397558395502566e-05,[0]
ABJECT FATE,DEAD SEA SCROLLS,2.5168787370866864e-05,[0]
ABJECT FATE,DEATH,2.5168787370866864e-05,[0]
ABJECT FATE,DESIRABLE EXCELLENCE,1.2397558395502566e-05,[0]
ABJECT FATE,DIFFERENT SOURCES,2.5168787370866864e-05,[0]
ABJECT FATE,DISTILLATION,2.5168787370866864e-05,[0]
ABJECT FATE,DOBBS,1.2397558395502566e-05,[0]
ABJECT FATE,EARLY ARABIC VERSION,2.5168787370866864e-05,[0]
ABJECT FATE,EARTH,2.5168787370866864e-05,[0]
ABJECT FATE,EARTH 7A,2.5168787370866864e-05,[0]
ABJECT FATE,EARTH BREAST,2.5168787370866864e-05,[0]
ABJECT FATE,EARTH RAISES,2.5168787370866864e-05,[0]
ABJECT FATE,EARTHY WATER,2.5168787370866864e-05,[0]
ABJECT FATE,ELEMENT EARTH,2.5168787370866864e-05,[0]
ABJECT FATE,EMERALD TABLE,2.5168787370866864e-05,[0]
ABJECT FATE,EMESA,2.5168787370866864e-05,[0]
ABJECT FATE,ENTIRE STONE,2.5168787370866864e-05,[0]
ABJECT FATE,ESSENTIAL FORM,2.5168787370866864e-05,[0]
ABJECT FATE,EXTERIOR OBJECTS,2.5168787370866864e-05,[0]
ABJECT FATE,FATHER,2.5168787370866864e-05,[0]
ABJECT FATE,FIRE -OR,2.5168787370866864e-05,[0]
ABJECT FATE,FORTITUDE SNATCHES,2.5168787370866864e-05,[0]
ABJECT FATE,FULCANELLI,1.2397558395502566e-05,[0]
ABJECT FATE,FULL COMPREHENSION,2.5168787370866864e-05,[0]
ABJECT FATE,GALIENI ALFACHIMI,2.5168787370866864e-05,[0]
ABJECT FATE,GENTLE HEAT,2.5168787370866864e-05,[0]
ABJECT FATE,GEORGIO BEATO,2.5168787370866864e-05,[0]
ABJECT FATE,GLORY,2.5168787370866864e-05,[0]
ABJECT FATE,GOD,1.2397558395502566e-05,[0]
ABJECT FATE,GOLDEN THRONE,2.5168787370866864e-05,[0]
ABJECT FATE,GOOD MAN,2.5168787370866864e-05,[0]
ABJECT FATE,GOTHIC,2.5168787370866864e-05,[0]
ABJECT FATE,GREAT CAPACITY,2.5168787370866864e-05,[0]
ABJECT FATE,GREAT INDOUSTRY,2.5168787370866864e-05,[0]
ABJECT FATE,GREAT INDUSTRY,2.5168787370866864e-05,[0]
ABJECT FATE,GREAT MEASURE,2.5168787370866864e-05,[0]
ABJECT FATE,GREAT WORLD,1.2397558395502566e-05,[0]
ABJECT FATE,GREEK WORD,2.5168787370866864e-05,[0]
ABJECT FATE,GREEK WRITINGS,2.5168787370866864e-05,[0]
ABJECT FATE,GREEKS,2.5168787370866864e-05,[0]
ABJECT FATE,GREEN GRANITES,2.5168787370866864e-05,[0]
ABJECT FATE,GREEN JASPER,2.5168787370866864e-05,[0]
ABJECT FATE,HARMONY DOMINATES,2.5168787370866864e-05,[0]
ABJECT FATE,HAYYAN,2.5168787370866864e-05,[0]
ABJECT FATE,HEAVEN,2.5168787370866864e-05,[0]
ABJECT FATE,HENCE,2.5168787370866864e-05,[0]
ABJECT FATE,HERMES,1.2397558395502566e-05,[0]
ABJECT FATE,HERMES HISTORY,2.5168787370866864e-05,[0]
ABJECT FATE,HERMES TRISMEGIST,2.5168787370866864e-05,[0]
ABJECT FATE,HERMES TRISMEGISTUS,1.2397558395502566e-05,[0]
ABJECT FATE,HERMES TRISTMEGISTUS,1.2397558395502566e-05,[0]
ABJECT FATE,HOLMYARD,1.2397558395502566e-05,[0]
ABJECT FATE,HORTULANUS,1.2397558395502566e-05,[0]
ABJECT FATE,HUGH,2.5168787370866864e-05,[0]
ABJECT FATE,IDRES SHAH,2.5168787370866864e-05,[0]
ABJECT FATE,ILAL,2.5168787370866864e-05,[0]
ABJECT FATE,INEXHAUSTABLE RESOURCES,2.5168787370866864e-05,[0]
ABJECT FATE,INFERIOR AGREES,2.5168787370866864e-05,[0]
ABJECT FATE,INFERIOR PART,2.5168787370866864e-05,[0]
ABJECT FATE,INFERIOR POWER,2.5168787370866864e-05,[0]
ABJECT FATE,INHUMATION REVIVES,2.5168787370866864e-05,[0]
ABJECT FATE,INNER DISPOSITION,2.5168787370866864e-05,[0]
ABJECT FATE,INWARD REALITY,2.5168787370866864e-05,[0]
ABJECT FATE,ISSAC NEWTON,2.5168787370866864e-05,[0]
ABJECT FATE,JABIR,1.2397558395502566e-05,[0]
ABJECT FATE,JOB,2.5168787370866864e-05,[0]
ABJECT FATE,JOHANNES HISPALENSIS,2.5168787370866864e-05,[0]
ABJECT FATE,JONG,1.2397558395502566e-05,[0]
ABJECT FATE,KITAB BALABIYUS,2.5168787370866864e-05,[0]
ABJECT FATE,KITAB BALANIYUS,2.5168787370866864e-05,[0]
ABJECT FATE,KITAB SIRR,2.5168787370866864e-05,[0]
ABJECT FATE,KITAB USTUQUS,2.5168787370866864e-05,[0]
ABJECT FATE,KRIEGSMANN,2.5168787370866864e-05,[0]
ABJECT FATE,LARGE QUANTITY,2.5168787370866864e-05,[0]
ABJECT FATE,LATE ADDITIONS,2.5168787370866864e-05,[0]
ABJECT FATE,LATIN TEXTS,2.5168787370866864e-05,[0]
